q1,q2,q3,U_kin,U_pot,time
0.012176,0.003491,0.034334,0.069669,0.117529,0.234950
0.012559,0.003277,0.034165,0.069207,0.118098,0.235000
0.012940,0.003069,0.033991,0.068747,0.118663,0.235050
0.013320,0.002867,0.033813,0.068290,0.119221,0.235100
0.013698,0.002671,0.033630,0.067839,0.119770,0.235150
0.014075,0.002482,0.033443,0.067393,0.120309,0.235200
0.014450,0.002300,0.033251,0.066956,0.120836,0.235250
0.014823,0.002123,0.033054,0.066528,0.121348,0.235300
0.015194,0.001954,0.032852,0.066111,0.121843,0.235350
0.015563,0.001790,0.032646,0.065707,0.122322,0.235400
0.015930,0.001634,0.032435,0.065315,0.122780,0.235450
0.016295,0.001485,0.032220,0.064938,0.123217,0.235500
0.016658,0.001342,0.032000,0.064578,0.123632,0.235550
0.017019,0.001206,0.031775,0.064234,0.124022,0.235600
0.017377,0.001077,0.031546,0.063909,0.124387,0.235650
0.017732,0.000956,0.031312,0.063604,0.124724,0.235700
0.018085,0.000841,0.031074,0.063319,0.125033,0.235750
0.018436,0.000733,0.030831,0.063055,0.125312,0.235800
0.018784,0.000633,0.030583,0.062814,0.125561,0.235850
0.019129,0.000540,0.030331,0.062596,0.125777,0.235900
0.019471,0.000454,0.030075,0.062403,0.125961,0.235950
0.019810,0.000376,0.029814,0.062234,0.126110,0.236000
0.020147,0.000305,0.029549,0.062090,0.126225,0.236050
0.020480,0.000241,0.029279,0.061973,0.126304,0.236100
0.020811,0.000185,0.029005,0.061883,0.126347,0.236150
0.021138,0.000136,0.028726,0.061819,0.126354,0.236200
0.021462,0.000094,0.028443,0.061783,0.126323,0.236250
0.021783,0.000060,0.028156,0.061776,0.126255,0.236300
0.022101,0.000034,0.027865,0.061796,0.126149,0.236350
0.022415,0.000015,0.027569,0.061844,0.126005,0.236400
0.022726,0.000004,0.027270,0.061921,0.125822,0.236450
0.023034,0.000000,0.026966,0.062027,0.125602,0.236500
0.023338,0.000004,0.026658,0.062160,0.125343,0.236550
0.023639,0.000015,0.026346,0.062323,0.125047,0.236600
0.023936,0.000034,0.026031,0.062513,0.124713,0.236650
0.024229,0.000060,0.025711,0.062731,0.124342,0.236700
0.024519,0.000094,0.025387,0.062977,0.123934,0.236750
0.024805,0.000135,0.025060,0.063250,0.123490,0.236800
0.025087,0.000184,0.024729,0.063550,0.123011,0.236850
0.025366,0.000240,0.024394,0.063876,0.122497,0.236900
0.025641,0.000303,0.024056,0.064227,0.121949,0.236950
0.025912,0.000374,0.023714,0.064603,0.121368,0.237000
0.026179,0.000453,0.023368,0.065004,0.120755,0.237050
0.026443,0.000538,0.023019,0.065427,0.120112,0.237100
0.026702,0.000631,0.022667,0.065873,0.119438,0.237150
0.026958,0.000731,0.022311,0.066341,0.118737,0.237200
0.027209,0.000839,0.021952,0.066829,0.118009,0.237250
0.027457,0.000953,0.021590,0.067336,0.117255,0.237300
0.027700,0.001075,0.021225,0.067862,0.116477,0.237350
0.027940,0.001204,0.020856,0.068404,0.115677,0.237400
0.028176,0.001339,0.020485,0.068963,0.114856,0.237450
0.028407,0.001482,0.020111,0.069536,0.114016,0.237500
0.028635,0.001631,0.019734,0.070123,0.113159,0.237550
0.028858,0.001788,0.019354,0.070721,0.112286,0.237600
0.029077,0.001951,0.018972,0.071330,0.111400,0.237650
0.029293,0.002120,0.018587,0.071948,0.110502,0.237700
0.029504,0.002296,0.018200,0.072573,0.109595,0.237750
0.029711,0.002479,0.017810,0.073205,0.108680,0.237800
0.029914,0.002668,0.017418,0.073841,0.107759,0.237850
0.030113,0.002863,0.017024,0.074479,0.106836,0.237900
0.030307,0.003065,0.016628,0.075119,0.105911,0.237950
0.030498,0.003273,0.016229,0.075759,0.104987,0.238000
0.030685,0.003487,0.015829,0.076397,0.104066,0.238050
0.030867,0.003706,0.015427,0.077031,0.103150,0.238100
0.031045,0.003932,0.015023,0.077659,0.102242,0.238150
0.031220,0.004163,0.014617,0.078281,0.101344,0.238200
0.031390,0.004400,0.014210,0.078894,0.100458,0.238250
0.031556,0.004643,0.013801,0.079496,0.099586,0.238300
0.031718,0.004891,0.013391,0.080086,0.098730,0.238350
0.031876,0.005144,0.012979,0.080662,0.097894,0.238400
0.032030,0.005403,0.012567,0.081223,0.097078,0.238450
0.032180,0.005666,0.012153,0.081767,0.096285,0.238500
0.032326,0.005935,0.011739,0.082292,0.095518,0.238550
0.032468,0.006208,0.011323,0.082796,0.094778,0.238600
0.032606,0.006487,0.010907,0.083279,0.094068,0.238650
0.032741,0.006769,0.010490,0.083738,0.093390,0.238700
0.032871,0.007057,0.010072,0.084171,0.092745,0.238750
0.032997,0.007348,0.009655,0.084578,0.092136,0.238800
0.033120,0.007644,0.009236,0.084957,0.091564,0.238850
0.033238,0.007944,0.008818,0.085305,0.091033,0.238900
0.033353,0.008248,0.008399,0.085623,0.090542,0.238950
0.033464,0.008555,0.007980,0.085909,0.090095,0.239000
0.033572,0.008866,0.007562,0.086160,0.089693,0.239050
0.033675,0.009181,0.007143,0.086377,0.089337,0.239100
0.033775,0.009499,0.006725,0.086557,0.089030,0.239150
0.033872,0.009821,0.006308,0.086700,0.088772,0.239200
0.033964,0.010145,0.005890,0.086805,0.088565,0.239250
0.034053,0.010473,0.005474,0.086869,0.088411,0.239300
0.034139,0.010803,0.005058,0.086894,0.088310,0.239350
0.034221,0.011136,0.004643,0.086877,0.088265,0.239400
0.034299,0.011471,0.004229,0.086817,0.088275,0.239450
0.034374,0.011809,0.003817,0.086715,0.088342,0.239500
0.034446,0.012149,0.003405,0.086569,0.088467,0.239550
0.034515,0.012491,0.002995,0.086378,0.088651,0.239600
0.034580,0.012835,0.002586,0.086142,0.088894,0.239650
0.034641,0.013180,0.002178,0.085861,0.089197,0.239700
0.034700,0.013527,0.001773,0.085534,0.089561,0.239750
0.034755,0.013876,0.001369,0.085161,0.089985,0.239800
0.034807,0.014226,0.000967,0.084742,0.090471,0.239850
0.034856,0.014577,0.000567,0.084276,0.091017,0.239900
0.034902,0.014929,0.000169,0.083763,0.091625,0.239950
0.034945,0.015281,-0.000227,0.083204,0.092295,0.240000
0.034985,0.015635,-0.000620,0.082598,0.093025,0.240050
0.035023,0.015988,-0.001011,0.081946,0.093817,0.240100
0.035057,0.016342,-0.001399,0.081247,0.094668,0.240150
0.035088,0.016697,-0.001785,0.080503,0.095580,0.240200
0.035117,0.017051,-0.002168,0.079714,0.096551,0.240250
0.035143,0.017405,-0.002548,0.078880,0.097581,0.240300
0.035166,0.017759,-0.002925,0.078001,0.098669,0.240350
0.035187,0.018112,-0.003299,0.077079,0.099813,0.240400
0.035205,0.018464,-0.003669,0.076114,0.101014,0.240450
0.035221,0.018816,-0.004037,0.075107,0.102269,0.240500
0.035234,0.019167,-0.004401,0.074059,0.103577,0.240550
0.035245,0.019516,-0.004761,0.072971,0.104938,0.240600
0.035253,0.019865,-0.005118,0.071844,0.106349,0.240650
0.035259,0.020212,-0.005471,0.070679,0.107809,0.240700
0.035263,0.020557,-0.005820,0.069477,0.109316,0.240750
0.035264,0.020900,-0.006165,0.068241,0.110869,0.240800
0.035264,0.021242,-0.006506,0.066970,0.112466,0.240850
0.035261,0.021582,-0.006843,0.065667,0.114105,0.240900
0.035256,0.021919,-0.007175,0.064332,0.115783,0.240950
0.035249,0.022254,-0.007503,0.062969,0.117499,0.241000
0.035240,0.022586,-0.007827,0.061578,0.119250,0.241050
0.035230,0.022916,-0.008146,0.060160,0.121034,0.241100
0.035217,0.023243,-0.008460,0.058718,0.122849,0.241150
0.035203,0.023567,-0.008770,0.057254,0.124693,0.241200
0.035187,0.023888,-0.009075,0.055770,0.126562,0.241250
0.035169,0.024206,-0.009375,0.054266,0.128454,0.241300
0.035150,0.024520,-0.009669,0.052746,0.130367,0.241350
0.035129,0.024830,-0.009959,0.051211,0.132298,0.241400
0.035106,0.025137,-0.010243,0.049663,0.134244,0.241450
0.035082,0.025441,-0.010523,0.048105,0.136203,0.241500
0.035056,0.025740,-0.010796,0.046539,0.138171,0.241550
0.035030,0.026035,-0.011064,0.044966,0.140146,0.241600
0.035001,0.026326,-0.011327,0.043389,0.142124,0.241650
0.034972,0.026612,-0.011584,0.041809,0.144104,0.241700
0.034941,0.026894,-0.011835,0.040231,0.146081,0.241750
0.034909,0.027171,-0.012080,0.038654,0.148053,0.241800
0.034875,0.027444,-0.012320,0.037083,0.150017,0.241850
0.034841,0.027712,-0.012553,0.035518,0.151971,0.241900
0.034806,0.027975,-0.012780,0.033963,0.153910,0.241950
0.034769,0.028232,-0.013001,0.032419,0.155832,0.242000
0.034732,0.028485,-0.013216,0.030889,0.157734,0.242050
0.034693,0.028732,-0.013425,0.029375,0.159613,0.242100
0.034654,0.028973,-0.013628,0.027879,0.161467,0.242150
0.034614,0.029209,-0.013823,0.026404,0.163291,0.242200
0.034573,0.029440,-0.014013,0.024952,0.165083,0.242250
0.034531,0.029665,-0.014196,0.023524,0.166841,0.242300
0.034489,0.029883,-0.014372,0.022124,0.168561,0.242350
0.034446,0.030096,-0.014542,0.020752,0.170240,0.242400
0.034402,0.030303,-0.014705,0.019412,0.171877,0.242450
0.034358,0.030503,-0.014861,0.018106,0.173467,0.242500
0.034313,0.030698,-0.015010,0.016835,0.175009,0.242550
0.034267,0.030886,-0.015153,0.015601,0.176500,0.242600
0.034221,0.031067,-0.015288,0.014407,0.177937,0.242650
0.034174,0.031242,-0.015417,0.013253,0.179318,0.242700
0.034128,0.031411,-0.015538,0.012143,0.180641,0.242750
0.034080,0.031573,-0.015653,0.011078,0.181902,0.242800
0.034032,0.031728,-0.015760,0.010060,0.183100,0.242850
0.033984,0.031876,-0.015860,0.009089,0.184233,0.242900
0.033936,0.032017,-0.015953,0.008169,0.185299,0.242950
0.033887,0.032152,-0.016039,0.007299,0.186295,0.243000
0.033838,0.032279,-0.016118,0.006483,0.187220,0.243050
0.033789,0.032400,-0.016189,0.005721,0.188072,0.243100
0.033740,0.032513,-0.016253,0.005014,0.188849,0.243150
0.033690,0.032619,-0.016309,0.004365,0.189550,0.243200
0.033640,0.032718,-0.016359,0.003773,0.190173,0.243250
0.033590,0.032810,-0.016400,0.003240,0.190718,0.243300
0.033540,0.032894,-0.016435,0.002767,0.191181,0.243350
0.033490,0.032972,-0.016462,0.002355,0.191564,0.243400
0.033440,0.033041,-0.016481,0.002004,0.191864,0.243450
0.033390,0.033104,-0.016493,0.001716,0.192080,0.243500
0.033339,0.033158,-0.016498,0.001491,0.192213,0.243550
0.033289,0.033206,-0.016495,0.001330,0.192261,0.243600
0.033239,0.033246,-0.016485,0.001233,0.192223,0.243650
0.033189,0.033278,-0.016467,0.001200,0.192100,0.243700
0.033138,0.033303,-0.016442,0.001232,0.191891,0.243750
0.033088,0.033321,-0.016409,0.001328,0.191596,0.243800
0.033038,0.033331,-0.016368,0.001490,0.191215,0.243850
0.032987,0.033333,-0.016321,0.001716,0.190748,0.243900
0.032937,0.033328,-0.016265,0.002007,0.190196,0.243950
0.032887,0.033315,-0.016203,0.002363,0.189558,0.244000
0.032837,0.033295,-0.016132,0.002783,0.188835,0.244050
0.032787,0.033268,-0.016055,0.003267,0.188029,0.244100
0.032737,0.033232,-0.015970,0.003814,0.187139,0.244150
0.032687,0.033190,-0.015877,0.004424,0.186166,0.244200
0.032638,0.033140,-0.015777,0.005096,0.185113,0.244250
0.032588,0.033082,-0.015670,0.005829,0.183978,0.244300
0.032538,0.033017,-0.015556,0.006622,0.182765,0.244350
0.032489,0.032945,-0.015434,0.007475,0.181475,0.244400
0.032439,0.032865,-0.015305,0.008387,0.180108,0.244450
0.032390,0.032778,-0.015168,0.009356,0.178667,0.244500
0.032341,0.032684,-0.015025,0.010380,0.177153,0.244550
0.032291,0.032582,-0.014874,0.011460,0.175568,0.244600
0.032242,0.032474,-0.014716,0.012593,0.173914,0.244650
0.032193,0.032358,-0.014551,0.013778,0.172193,0.244700
0.032144,0.032235,-0.014379,0.015013,0.170408,0.244750
0.032095,0.032105,-0.014200,0.016297,0.168560,0.244800
0.032046,0.031968,-0.014013,0.017628,0.166652,0.244850
0.031996,0.031824,-0.013820,0.019005,0.164686,0.244900
0.031947,0.031673,-0.013620,0.020425,0.162665,0.244950
0.031898,0.031516,-0.013414,0.021886,0.160592,0.245000
0.031849,0.031352,-0.013200,0.023387,0.158468,0.245050
0.031799,0.031181,-0.012980,0.024926,0.156298,0.245100
0.031750,0.031003,-0.012753,0.026501,0.154084,0.245150
0.031700,0.030819,-0.012520,0.028109,0.151828,0.245200
0.031651,0.030629,-0.012280,0.029749,0.149535,0.245250
0.031601,0.030433,-0.012033,0.031417,0.147205,0.245300
0.031551,0.030230,-0.011780,0.033113,0.144844,0.245350
0.031500,0.030021,-0.011521,0.034833,0.142454,0.245400
0.031450,0.029806,-0.011256,0.036576,0.140038,0.245450
0.031399,0.029585,-0.010984,0.038339,0.137599,0.245500
0.031348,0.029358,-0.010707,0.040119,0.135141,0.245550
0.031297,0.029126,-0.010423,0.041915,0.132667,0.245600
0.031245,0.028888,-0.010133,0.043724,0.130180,0.245650
0.031193,0.028644,-0.009838,0.045543,0.127684,0.245700
0.031141,0.028395,-0.009536,0.047370,0.125182,0.245750
0.031088,0.028141,-0.009229,0.049203,0.122677,0.245800
0.031035,0.027882,-0.008917,0.051039,0.120172,0.245850
0.030981,0.027617,-0.008598,0.052876,0.117672,0.245900
0.030927,0.027347,-0.008275,0.054712,0.115178,0.245950
0.030872,0.027073,-0.007946,0.056543,0.112696,0.246000
0.030817,0.026794,-0.007611,0.058367,0.110227,0.246050
0.030761,0.026511,-0.007272,0.060183,0.107775,0.246100
0.030705,0.026222,-0.006927,0.061988,0.105344,0.246150
0.030647,0.025930,-0.006578,0.063778,0.102937,0.246200
0.030590,0.025634,-0.006223,0.065553,0.100556,0.246250
0.030531,0.025333,-0.005864,0.067310,0.098205,0.246300
0.030471,0.025028,-0.005500,0.069046,0.095887,0.246350
0.030411,0.024720,-0.005131,0.070760,0.093606,0.246400
0.030350,0.024408,-0.004758,0.072449,0.091363,0.246450
0.030288,0.024093,-0.004381,0.074111,0.089162,0.246500
0.030225,0.023774,-0.003999,0.075743,0.087007,0.246550
0.030161,0.023452,-0.003613,0.077345,0.084898,0.246600
0.030096,0.023127,-0.003223,0.078914,0.082840,0.246650
0.030030,0.022799,-0.002829,0.080447,0.080835,0.246700
0.029963,0.022468,-0.002431,0.081944,0.078886,0.246750
0.029895,0.022135,-0.002030,0.083402,0.076994,0.246800
0.029825,0.021799,-0.001625,0.084820,0.075162,0.246850
0.029755,0.021461,-0.001216,0.086195,0.073393,0.246900
0.029683,0.021121,-0.000804,0.087528,0.071688,0.246950
0.029610,0.020778,-0.000388,0.088815,0.070050,0.247000
0.029535,0.020434,0.000030,0.090055,0.068481,0.247050
0.029460,0.020088,0.000452,0.091248,0.066983,0.247100
0.029382,0.019741,0.000877,0.092391,0.065556,0.247150
0.029304,0.019392,0.001304,0.093484,0.064203,0.247200
0.029224,0.019042,0.001735,0.094526,0.062926,0.247250
0.029142,0.018691,0.002167,0.095515,0.061725,0.247300
0.029059,0.018339,0.002603,0.096450,0.060603,0.247350
0.028974,0.017986,0.003040,0.097331,0.059560,0.247400
0.028887,0.017633,0.003480,0.098157,0.058597,0.247450
0.028799,0.017279,0.003922,0.098928,0.057715,0.247500
0.028709,0.016925,0.004367,0.099642,0.056914,0.247550
0.028617,0.016570,0.004812,0.100299,0.056197,0.247600
0.028524,0.016216,0.005260,0.100899,0.055563,0.247650
0.028428,0.015862,0.005710,0.101441,0.055012,0.247700
0.028331,0.015509,0.006161,0.101925,0.054545,0.247750
0.028232,0.015156,0.006613,0.102352,0.054162,0.247800
0.028130,0.014803,0.007067,0.102720,0.053863,0.247850
0.028027,0.014452,0.007521,0.103031,0.053648,0.247900
0.027922,0.014101,0.007977,0.103283,0.053516,0.247950
0.027814,0.013752,0.008434,0.103478,0.053468,0.248000
0.027705,0.013404,0.008891,0.103616,0.053503,0.248050
0.027593,0.013057,0.009350,0.103697,0.053620,0.248100
0.027480,0.012712,0.009808,0.103722,0.053819,0.248150
0.027364,0.012369,0.010268,0.103690,0.054099,0.248200
0.027245,0.012027,0.010727,0.103604,0.054458,0.248250
0.027125,0.011688,0.011187,0.103463,0.054897,0.248300
0.027002,0.011351,0.011647,0.103269,0.055413,0.248350
0.026877,0.011017,0.012107,0.103022,0.056005,0.248400
0.026749,0.010685,0.012566,0.102723,0.056673,0.248450
0.026619,0.010356,0.013025,0.102373,0.057414,0.248500
0.026486,0.010029,0.013484,0.101974,0.058227,0.248550
0.026351,0.009706,0.013943,0.101527,0.059110,0.248600
0.026214,0.009386,0.014401,0.101033,0.060062,0.248650
0.026074,0.009069,0.014858,0.100492,0.061080,0.248700
0.025931,0.008755,0.015314,0.099908,0.062164,0.248750
0.025786,0.008445,0.015769,0.099280,0.063309,0.248800
0.025638,0.008139,0.016223,0.098611,0.064516,0.248850
0.025488,0.007837,0.016676,0.097903,0.065781,0.248900
0.025335,0.007538,0.017127,0.097156,0.067101,0.248950
0.025179,0.007244,0.017577,0.096372,0.068476,0.249000
0.025020,0.006954,0.018026,0.095553,0.069902,0.249050
0.024859,0.006668,0.018473,0.094702,0.071377,0.249100
0.024695,0.006387,0.018918,0.093819,0.072898,0.249150
0.024529,0.006111,0.019361,0.092906,0.074463,0.249200
0.024359,0.005839,0.019802,0.091966,0.076070,0.249250
0.024187,0.005572,0.020241,0.091000,0.077715,0.249300
0.024012,0.005310,0.020678,0.090010,0.079395,0.249350
0.023834,0.005053,0.021112,0.088998,0.081110,0.249400
0.023653,0.004802,0.021545,0.087967,0.082854,0.249450
0.023470,0.004556,0.021974,0.086917,0.084626,0.249500
0.023283,0.004315,0.022401,0.085850,0.086423,0.249550
0.023094,0.004080,0.022825,0.084770,0.088242,0.249600
0.022902,0.003851,0.023247,0.083678,0.090081,0.249650
0.022707,0.003627,0.023665,0.082575,0.091936,0.249700
0.022509,0.003410,0.024081,0.081464,0.093805,0.249750
0.022309,0.003198,0.024493,0.080347,0.095684,0.249800
0.022105,0.002992,0.024903,0.079225,0.097572,0.249850
0.021899,0.002793,0.025308,0.078101,0.099465,0.249900
0.021689,0.002600,0.025711,0.076977,0.101361,0.249950
0.021477,0.002413,0.026110,0.075854,0.103257,0.250000
0.021262,0.002233,0.026505,0.074734,0.105150,0.250050
0.021044,0.002059,0.026897,0.073619,0.107038,0.250100
0.020823,0.001892,0.027285,0.072512,0.108917,0.250150
0.020599,0.001731,0.027669,0.071413,0.110786,0.250200
0.020373,0.001577,0.028050,0.070324,0.112642,0.250250
0.020144,0.001430,0.028426,0.069248,0.114482,0.250300
0.019911,0.001290,0.028798,0.068185,0.116305,0.250350
0.019677,0.001157,0.029166,0.067138,0.118107,0.250400
0.019439,0.001031,0.029530,0.066108,0.119886,0.250450
0.019198,0.000912,0.029890,0.065096,0.121640,0.250500
0.018955,0.000800,0.030245,0.064104,0.123368,0.250550
0.018709,0.000695,0.030596,0.063134,0.125066,0.250600
0.018460,0.000597,0.030942,0.062186,0.126733,0.250650
0.018209,0.000507,0.031284,0.061262,0.128368,0.250700
0.017955,0.000424,0.031621,0.060363,0.129967,0.250750
0.017698,0.000348,0.031954,0.059491,0.131530,0.250800
0.017439,0.000280,0.032281,0.058646,0.133055,0.250850
0.017177,0.000219,0.032604,0.057829,0.134539,0.250900
0.016912,0.000165,0.032922,0.057042,0.135983,0.250950
0.016645,0.000119,0.033235,0.056284,0.137384,0.251000
0.016376,0.000081,0.033543,0.055558,0.138740,0.251050
0.016104,0.000050,0.033846,0.054864,0.140052,0.251100
0.015830,0.000026,0.034144,0.054202,0.141317,0.251150
0.015553,0.000010,0.034437,0.053573,0.142536,0.251200
0.015274,0.000002,0.034725,0.052977,0.143705,0.251250
0.014993,0.000001,0.035007,0.052415,0.144826,0.251300
0.014709,0.000007,0.035284,0.051888,0.145898,0.251350
0.014423,0.000021,0.035556,0.051395,0.146919,0.251400
0.014135,0.000043,0.035822,0.050936,0.147889,0.251450
0.013845,0.000072,0.036083,0.050513,0.148809,0.251500
0.013553,0.000108,0.036339,0.050124,0.149677,0.251550
0.013259,0.000152,0.036589,0.049770,0.150494,0.251600
0.012962,0.000204,0.036834,0.049451,0.151259,0.251650
0.012664,0.000263,0.037073,0.049166,0.151972,0.251700
0.012364,0.000329,0.037307,0.048916,0.152634,0.251750
0.012062,0.000403,0.037535,0.048699,0.153245,0.251800
0.011759,0.000484,0.037757,0.048516,0.153805,0.251850
0.011454,0.000572,0.037974,0.048366,0.154315,0.251900
0.011147,0.000668,0.038185,0.048248,0.154775,0.251950
0.010838,0.000771,0.038391,0.048162,0.155186,0.252000
0.010528,0.000881,0.038591,0.048108,0.155548,0.252050
0.010217,0.000998,0.038785,0.048083,0.155863,0.252100
0.009904,0.001122,0.038974,0.048088,0.156130,0.252150
0.009590,0.001254,0.039156,0.048122,0.156352,0.252200
0.009275,0.001392,0.039334,0.048184,0.156529,0.252250
0.008958,0.001537,0.039505,0.048272,0.156663,0.252300
0.008640,0.001689,0.039671,0.048386,0.156753,0.252350
0.008322,0.001848,0.039831,0.048525,0.156803,0.252400
0.008002,0.002013,0.039985,0.048687,0.156813,0.252450
0.007681,0.002185,0.040133,0.048871,0.156785,0.252500
0.007360,0.002364,0.040276,0.049077,0.156719,0.252550
0.007038,0.002549,0.040413,0.049302,0.156619,0.252600
0.006715,0.002740,0.040545,0.049545,0.156484,0.252650
0.006391,0.002938,0.040671,0.049806,0.156318,0.252700
0.006067,0.003142,0.040791,0.050082,0.156121,0.252750
0.005743,0.003352,0.040905,0.050372,0.155895,0.252800
0.005418,0.003568,0.041014,0.050676,0.155642,0.252850
0.005093,0.003790,0.041117,0.050990,0.155364,0.252900
0.004768,0.004018,0.041214,0.051315,0.155063,0.252950
0.004442,0.004252,0.041306,0.051647,0.154741,0.253000
0.004117,0.004491,0.041393,0.051987,0.154399,0.253050
0.003791,0.004735,0.041473,0.052331,0.154040,0.253100
0.003466,0.004985,0.041549,0.052680,0.153664,0.253150
0.003141,0.005241,0.041618,0.053030,0.153276,0.253200
0.002817,0.005501,0.041682,0.053382,0.152875,0.253250
0.002492,0.005766,0.041741,0.053732,0.152465,0.253300
0.002169,0.006037,0.041795,0.054080,0.152046,0.253350
0.001845,0.006312,0.041843,0.054424,0.151622,0.253400
